id,n,edges,solvable_mask,class,ps,fs,per_hole_min,per_hole_max,states
130,12,1-0 1-2 0-6 0-11 2-3 2-5 3-4 6-7 6-9 6-10 7-8,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 6 6 6 6 7 7 6 7 7 6,1636
131,12,1-0 1-2 0-6 0-10 2-3 2-5 3-4 6-7 6-9 7-8 10-11,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6 6,1561
132,12,1-0 1-2 0-6 0-10 0-11 2-3 2-5 3-4 6-7 6-9 7-8,3839,S,1,7,1 1 1 1 1 1 1 1 2 1 1 1,7 7 6 6 6 6 7 7 6 6 7 7,1426
133,12,1-0 1-2 0-6 0-9 2-3 2-5 3-4 6-7 7-8 9-10 10-11,0,U,2,6,2 2 2 2 2 2 2 2 2 2 2 2,6 6 6 5 5 5 6 6 6 6 6 6,958
134,12,1-0 1-2 0-6 0-9 2-3 2-5 3-4 6-7 7-8 9-10 9-11,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 7 7 6 6 6 7 5 5 7 7 7,1322
135,12,1-0 1-2 0-6 0-9 0-11 2-3 2-5 3-4 6-7 7-8 9-10,3790,S,1,7,2 1 1 1 2 2 1 1 2 1 1 1,6 7 7 6 6 6 7 6 6 7 7 7,1299
136,12,1-0 1-2 0-6 0-9 0-10 0-11 2-3 2-5 3-4 6-7 7-8,0,U,2,8,3 2 3 2 3 3 2 3 3 2 2 2,8 7 7 6 6 6 7 5 8 7 7 7,771
137,12,1-0 1-2 1-5 0-8 2-3 3-4 5-6 6-7 8-9 9-10 10-11,0,U,2,5,2 2 2 3 2 2 3 2 3 2 2 3,5 5 5 5 5 5 5 5 5 5 4 5,604
138,12,1-0 1-2 1-5 0-8 2-3 3-4 5-6 5-7 8-9 9-10 10-11,2816,S,1,6,2 2 2 2 2 2 2 2 1 1 2 1,6 6 6 6 5 6 6 6 6 6 5 6,868
139,12,1-0 1-2 1-5 1-7 0-8 2-3 3-4 5-6 8-9 9-10 10-11,0,U,2,6,2 2 2 2 2 2 2 2 2 2 2 2,6 6 6 5 6 6 6 6 6 6 5 6,856
140,12,1-0 1-2 1-5 0-7 2-3 3-4 5-6 7-8 7-11 8-9 9-10,297,S,1,6,1 2 2 1 2 1 3 2 1 2 2 2,6 6 6 5 5 6 6 6 6 5 6 6,877
141,12,1-0 1-2 1-5 0-7 0-11 2-3 3-4 5-6 7-8 8-9 9-10,4031,S,1,6,1 1 1 1 1 1 2 1 1 1 1 1,6 6 6 6 5 6 5 6 6 5 6 6,1130
142,12,1-0 1-2 1-5 0-7 2-3 3-4 5-6 7-8 8-9 8-10 8-11,3970,S,1,7,2 1 2 2 4 2 2 1 1 1 1 1,7 6 7 6 6 7 7 7 6 7 7 7,794
143,12,1-0 1-2 1-5 0-7 2-3 3-4 5-6 7-8 7-11 8-9 8-10,4079,S,1,7,1 1 1 1 2 1 1 1 1 1 1 1,7 6 7 6 6 7 7 7 6 6 6 6,1294
144,12,1-0 1-2 1-5 0-7 0-11 2-3 3-4 5-6 7-8 8-9 8-10,3971,S,1,7,1 1 2 2 3 2 2 1 1 1 1 1,7 6 6 6 6 6 6 6 6 7 7 6,1042
145,12,1-0 1-2 1-5 0-7 2-3 3-4 5-6 7-8 7-10 8-9 10-11,4079,S,1,6,1 1 1 1 2 1 1 1 1 1 1 1,6 5 5 5 5 5 5 5 6 6 6 6,1305
146,12,1-0 1-2 1-5 0-7 2-3 3-4 5-6 7-8 7-10 7-11 8-9,3863,S,1,7,1 1 1 2 1 2 2 2 1 1 1 1,7 6 7 6 6 7 7 7 6 6 6 6,1209
147,12,1-0 1-2 1-5 0-7 0-11 2-3 3-4 5-6 7-8 7-10 8-9,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 5 6 5 6 6 6 6 6 6,1558
148,12,1-0 1-2 1-5 0-7 0-10 2-3 3-4 5-6 7-8 8-9 10-11,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 5 6 6 6 6 5 6 6 6,1387
149,12,1-0 1-2 1-5 1-6 1-7 0-8 2-3 3-4 8-9 9-10 10-11,0,U,2,7,2 3 2 3 3 2 2 2 3 3 4 4,6 7 6 6 7 6 6 6 7 6 5 7,514
150,12,1-0 1-2 1-5 1-6 0-7 2-3 3-4 7-8 7-11 8-9 9-10,0,U,2,7,2 3 2 4 3 2 2 3 2 3 4 3,6 7 6 5 7 6 6 7 6 5 7 6,585
151,12,1-0 1-2 1-5 1-6 0-7 0-11 2-3 3-4 7-8 8-9 9-10,0,U,2,6,2 2 2 2 3 2 2 2 2 2 2 2,6 6 6 6 6 6 6 6 6 5 6 6,981
152,12,1-0 1-2 1-5 1-6 0-7 2-3 3-4 7-8 8-9 8-10 8-11,0,U,2,8,3 2 2 3 3 3 3 2 2 2 2 2,7 8 7 6 8 7 7 7 6 7 7 7,809
153,12,1-0 1-2 1-5 1-6 0-7 2-3 3-4 7-8 7-11 8-9 8-10,2327,S,1,8,1 1 1 2 1 2 2 2 1 2 2 1,7 8 7 5 8 7 7 7 6 6 6 6,1103
154,12,1-0 1-2 1-5 1-6 0-7 0-11 2-3 3-4 7-8 8-9 8-10,0,U,2,7,2 2 2 2 2 2 2 2 2 2 2 2,7 7 7 6 7 7 7 7 6 7 7 7,1156
155,12,1-0 1-2 1-5 1-6 0-7 2-3 3-4 7-8 7-10 8-9 10-11,3949,S,1,6,1 2 1 1 2 1 1 2 1 1 1 1,6 6 6 5 6 6 6 6 6 6 6 6,1127
156,12,1-0 1-2 1-5 1-6 0-7 2-3 3-4 7-8 7-10 7-11 8-9,0,U,2,8,2 3 2 3 3 3 3 3 2 3 2 2,7 8 7 5 8 7 7 7 6 6 6 6,783
157,12,1-0 1-2 1-5 1-6 0-7 0-11 2-3 3-4 7-8 7-10 8-9,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 7 7 7 6 6 6 7,1411
158,12,1-0 1-2 1-5 1-6 0-7 0-10 2-3 3-4 7-8 8-9 10-11,3583,S,1,7,1 1 1 1 1 1 1 1 1 2 1 1,6 7 6 6 7 6 6 6 6 6 6 6,1233
159,12,1-0 1-2 1-5 1-6 0-7 0-10 0-11 2-3 3-4 7-8 8-9,3567,S,1,7,1 1 1 1 2 1 1 1 1 2 1 1,7 7 7 6 7 7 7 7 6 7 7 7,1420
160,12,1-0 1-2 1-5 0-6 0-11 2-3 3-4 6-7 6-10 7-8 8-9,0,U,2,6,2 2 2 2 2 2 2 2 2 2 2 2,5 6 6 5 6 6 6 6 5 6 6 6,1068
161,12,1-0 1-2 1-5 0-6 0-10 2-3 3-4 6-7 7-8 8-9 10-11,0,U,2,6,2 2 2 2 2 2 2 2 2 2 2 3,5 6 5 5 6 5 5 5 5 5 5 5,928
162,12,1-0 1-2 1-5 0-6 0-10 0-11 2-3 3-4 6-7 7-8 8-9,3447,S,1,6,1 1 1 2 1 1 1 2 1 2 1 1,6 6 6 6 6 6 6 6 5 6 6 6,1198
163,12,1-0 1-2 1-5 0-6 2-3 3-4 6-7 7-8 7-9 7-10 7-11,0,U,4,8,4 4 4 4 4 4 4 5 4 4 4 4,7 8 7 6 8 7 7 6 7 7 7 7,567
164,12,1-0 1-2 1-5 0-6 2-3 3-4 6-7 6-11 7-8 7-9 7-10,0,U,2,8,2 2 2 2 2 2 2 3 2 2 2 3,7 8 7 5 8 7 7 6 6 6 6 6,1059
165,12,1-0 1-2 1-5 0-6 0-11 2-3 3-4 6-7 7-8 7-9 7-10,0,U,2,7,2 3 2 2 4 2 2 3 2 2 2 3,7 7 7 6 7 7 7 6 7 7 7 7,811
166,12,1-0 1-2 1-5 0-6 2-3 3-4 6-7 6-10 7-8 7-9 10-11,877,S,1,6,1 2 1 1 2 1 1 2 1 1 2 3,6 6 6 5 6 6 6 6 6 6 6 6,1127
167,12,1-0 1-2 1-5 0-6 2-3 3-4 6-7 6-10 6-11 7-8 7-9,869,S,1,8,1 2 1 2 2 1 1 2 1 1 2 2,7 8 7 5 8 7 7 6 6 6 6 6,1160
168,12,1-0 1-2 1-5 0-6 0-11 2-3 3-4 6-7 6-10 7-8 7-9,4079,S,1,7,1 1 1 1 2 1 1 1 1 1 1 1,6 6 7 6 6 7 7 6 6 6 6 7,1401
169,12,1-0 1-2 1-5 0-6 0-10 2-3 3-4 6-7 7-8 7-9 10-11,877,S,1,7,1 2 1 1 2 1 1 2 1 1 2 3,6 7 6 6 7 6 6 6 6 6 6 6,1174
170,12,1-0 1-2 1-5 0-6 0-10 0-11 2-3 3-4 6-7 7-8 7-9,4034,S,1,7,2 1 2 2 3 2 1 1 1 1 1 1,7 7 7 6 7 7 7 6 7 7 7 7,1037
171,12,1-0 1-2 1-5 0-6 2-3 3-4 6-7 6-9 6-11 7-8 9-10,2815,S,1,6,1 1 1 1 1 1 1 1 2 1 2 1,6 6 6 5 6 6 6 6 6 6 6 6,1256
172,12,1-0 1-2 1-5 0-6 0-11 2-3 3-4 6-7 6-9 7-8 9-10,4079,S,1,6,1 1 1 1 2 1 1 1 1 1 1 1,6 6 6 5 6 6 6 6 6 6 6 6,1439
173,12,1-0 1-2 1-5 0-6 2-3 3-4 6-7 6-9 6-10 6-11 7-8,0,U,2,8,2 3 2 3 4 3 3 2 3 2 2 2,7 8 7 5 8 7 7 6 6 6 6 6,741
174,12,1-0 1-2 1-5 0-6 0-11 2-3 3-4 6-7 6-9 6-10 7-8,4087,S,1,7,1 1 1 2 1 1 1 1 1 1 1 1,6 6 7 6 6 7 7 6 6 6 6 7,1427
175,12,1-0 1-2 1-5 0-6 0-10 2-3 3-4 6-7 6-9 7-8 10-11,4087,S,1,6,1 1 1 2 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 5 6 6 6,1338
176,12,1-0 1-2 1-5 0-6 0-10 0-11 2-3 3-4 6-7 6-9 7-8,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,6 6 7 6 6 7 7 6 6 6 7 7,1623
177,12,1-0 1-2 1-5 0-6 0-9 2-3 3-4 6-7 7-8 9-10 10-11,1730,S,1,6,2 1 2 2 2 2 1 1 2 1 1 2,6 6 6 5 6 6 6 5 6 6 5 6,1107
178,12,1-0 1-2 1-5 0-6 0-9 2-3 3-4 6-7 7-8 9-10 9-11,3831,S,1,7,1 1 1 2 1 1 1 1 2 1 1 1,6 7 6 6 7 6 6 6 6 6 6 6,1151
179,12,1-0 1-2 1-5 0-6 0-9 0-11 2-3 3-4 6-7 7-8 9-10,3839,S,1,7,1 1 1 1 1 1 1 1 2 1 1 1,6 7 6 6 7 6 6 5 6 6 6 6,1475
180,12,1-0 1-2 1-5 0-6 0-9 0-10 0-11 2-3 3-4 6-7 7-8,365,S,1,7,1 2 1 1 2 1 1 2 1 2 2 2,7 7 7 6 7 7 7 6 7 7 7 7,1216
181,12,1-0 1-2 0-5 0-9 2-3 3-4 5-6 6-7 7-8 9-10 10-11,511,S,1,6,1 1 1 1 1 1 1 1 1 2 2 2,5 6 6 5 6 6 6 5 6 6 4 5,799
182,12,1-0 1-2 0-5 0-9 2-3 3-4 5-6 6-7 7-8 9-10 9-11,0,U,2,5,2 2 2 2 2 2 2 2 2 3 2 2,5 5 5 5 5 5 5 5 5 5 5 5,786
183,12,1-0 1-2 0-5 0-9 0-11 2-3 3-4 5-6 6-7 7-8 9-10,205,S,1,6,1 2 1 1 2 2 1 1 2 2 2 2,5 6 6 5 6 6 6 5 6 6 5 6,1104
184,12,1-0 1-2 0-5 0-9 0-10 0-11 2-3 3-4 5-6 6-7 7-8,3823,S,1,7,1 1 1 1 2 1 1 1 2 1 1 1,6 6 7 6 5 6 7 6 5 6 6 6,969
185,12,1-0 1-2 0-5 2-3 3-4 5-6 6-7 6-8 6-9 6-10 6-11,0,U,4,8,4 5 7 4 8 4 5 4 4 4 4 4,8 8 7 6 8 7 5 8 8 8 8 8,326
186,12,1-0 1-2 0-5 2-3 3-4 5-6 5-11 6-7 6-8 6-9 6-10,0,U,2,8,2 3 4 2 4 2 3 2 2 2 2 3,7 8 7 5 8 7 7 6 6 6 6 6,743
187,12,1-0 1-2 0-5 0-11 2-3 3-4 5-6 6-7 6-8 6-9 6-10,0,U,2,8,4 3 5 4 5 2 3 2 2 2 2 3,8 7 7 6 7 7 6 8 8 8 8 7,450
188,12,1-0 1-2 0-5 2-3 3-4 5-6 5-10 6-7 6-8 6-9 10-11,928,S,1,6,2 2 4 2 4 1 2 1 1 1 2 3,6 6 6 5 6 6 6 6 6 6 6 6,804
189,12,1-0 1-2 0-5 2-3 3-4 5-6 5-10 5-11 6-7 6-8 6-9,3147,S,1,8,1 1 2 1 2 2 1 2 2 2 1 1,7 8 7 5 8 7 7 6 6 6 7 7,1068
190,12,1-0 1-2 0-5 0-11 2-3 3-4 5-6 5-10 6-7 6-8 6-9,4075,S,1,7,1 1 3 1 3 1 1 1 1 1 1 1,7 7 7 6 6 7 7 6 6 6 6 7,1046
191,12,1-0 1-2 0-5 0-10 2-3 3-4 5-6 6-7 6-8 6-9 10-11,937,S,1,7,1 2 3 1 3 1 2 1 1 1 2 3,6 7 7 6 7 7 6 6 6 6 7 7,810
192,12,1-0 1-2 0-5 0-10 0-11 2-3 3-4 5-6 6-7 6-8 6-9,0,U,2,8,3 3 4 3 5 2 3 2 2 2 3 3,8 7 7 6 7 7 5 8 8 8 7 7,552
193,12,1-0 1-2 0-5 2-3 3-4 5-6 5-9 6-7 6-8 9-10 9-11,3488,S,1,6,2 2 4 2 4 1 2 1 1 2 1 1,6 6 6 5 5 6 6 6 6 6 6 6,832
194,12,1-0 1-2 0-5 2-3 3-4 5-6 5-9 5-11 6-7 6-8 9-10,4075,S,1,6,1 1 2 1 2 1 1 1 1 1 1 1,6 6 6 5 6 6 6 6 6 6 6 6,1186
195,12,1-0 1-2 0-5 0-11 2-3 3-4 5-6 5-9 6-7 6-8 9-10,4075,S,1,6,1 1 3 1 3 1 1 1 1 1 1 1,6 6 6 5 6 6 6 6 6 6 6 6,1081
196,12,1-0 1-2 0-5 2-3 3-4 5-6 5-9 5-10 5-11 6-7 6-8,0,U,2,8,2 2 2 2 2 2 2 2 2 2 2 2,7 8 7 5 8 7 7 6 6 7 7 7,1033
197,12,1-0 1-2 0-5 0-11 2-3 3-4 5-6 5-9 5-10 6-7 6-8,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 6 6 7 7 6 6 7 7 7,1435
198,12,1-0 1-2 0-5 0-10 2-3 3-4 5-6 5-9 6-7 6-8 10-11,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6 6,1305
199,12,1-0 1-2 0-5 0-10 0-11 2-3 3-4 5-6 5-9 6-7 6-8,4079,S,1,7,1 1 1 1 3 1 1 1 1 1 1 1,7 7 7 6 6 7 7 6 6 6 7 7,1232
200,12,1-0 1-2 0-5 0-9 2-3 3-4 5-6 6-7 6-8 9-10 10-11,0,U,2,6,2 2 3 2 3 2 2 2 2 2 2 2,6 6 6 5 6 6 6 6 6 6 6 6,750
201,12,1-0 1-2 0-5 0-9 2-3 3-4 5-6 6-7 6-8 9-10 9-11,3081,S,1,7,1 2 2 1 2 2 2 2 2 2 1 1,6 7 7 6 7 7 6 6 6 7 7 7,1013
202,12,1-0 1-2 0-5 0-9 0-11 2-3 3-4 5-6 6-7 6-8 9-10,4070,S,1,7,2 1 1 2 3 1 1 1 1 1 1 1,6 7 7 6 7 7 6 6 6 7 7 7,1044
203,12,1-0 1-2 0-5 0-9 0-10 0-11 2-3 3-4 5-6 6-7 6-8,0,U,2,8,3 2 3 3 5 2 3 2 2 2 2 2,8 7 7 6 7 7 5 8 8 7 7 7,638
204,12,1-0 1-2 0-5 2-3 3-4 5-6 5-8 5-10 6-7 8-9 10-11,4043,S,1,6,1 1 2 1 2 2 1 1 1 1 1 1,5 6 5 4 6 5 5 5 5 5 5 5,1198
205,12,1-0 1-2 0-5 2-3 3-4 5-6 5-8 5-10 5-11 6-7 8-9,3437,S,1,6,1 2 1 1 2 1 1 2 1 2 1 1,6 6 6 5 6 6 6 6 6 6 6 6,1141
206,12,1-0 1-2 0-5 0-11 2-3 3-4 5-6 5-8 5-10 6-7 8-9,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 5 6 6 6 6 6 6 6 6,1502
207,12,1-0 1-2 0-5 0-10 2-3 3-4 5-6 5-8 6-7 8-9 10-11,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 5 5 6 5 6 6 6 6 5 5,1330
208,12,1-0 1-2 0-5 0-10 0-11 2-3 3-4 5-6 5-8 6-7 8-9,4079,S,1,6,1 1 1 1 3 1 1 1 1 1 1 1,6 6 6 5 6 6 6 6 6 6 6 6,1242
209,12,1-0 1-2 0-5 2-3 3-4 5-6 5-8 5-9 5-10 5-11 6-7,0,U,3,8,3 3 4 4 4 4 3 3 3 3 3 3,7 8 7 5 8 7 7 6 7 7 7 7,618
210,12,1-0 1-2 0-5 0-11 2-3 3-4 5-6 5-8 5-9 5-10 6-7,1861,S,1,7,1 2 1 2 2 2 1 2 1 1 1 2,7 7 7 6 6 7 7 6 7 7 7 7,1280
211,12,1-0 1-2 0-5 0-10 2-3 3-4 5-6 5-8 5-9 6-7 10-11,837,S,1,6,1 2 1 2 2 2 1 2 1 1 2 2,6 6 6 6 6 6 6 6 6 6 6 6,1253
212,12,1-0 1-2 0-5 0-10 0-11 2-3 3-4 5-6 5-8 5-9 6-7,4095,F,1,7,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 6 6 7 7 6 7 7 7 7,1572
213,12,1-0 1-2 0-5 0-9 2-3 3-4 5-6 5-8 6-7 9-10 10-11,4079,S,1,6,1 1 1 1 2 1 1 1 1 1 1 1,6 5 6 5 5 6 5 6 6 6 5 6,1181
214,12,1-0 1-2 0-5 0-9 2-3 3-4 5-6 5-8 6-7 9-10 9-11,3077,S,1,6,1 2 1 2 2 2 2 2 2 2 1 1,6 6 6 6 6 6 6 6 6 6 6 6,1153
215,12,1-0 1-2 0-5 0-9 0-11 2-3 3-4 5-6 5-8 6-7 9-10,4095,F,1,6,1 1 1 1 1 1 1 1 1 1 1 1,6 6 6 6 6 6 6 6 6 6 6 6,1539
216,12,1-0 1-2 0-5 0-9 0-10 0-11 2-3 3-4 5-6 5-8 6-7,4079,S,1,7,1 1 1 1 3 1 1 1 1 1 1 1,7 7 7 6 6 7 7 6 6 7 7 7,1337
217,12,1-0 1-2 0-5 0-8 0-11 2-3 3-4 5-6 6-7 8-9 9-10,2914,S,1,6,2 1 2 2 3 1 1 2 1 1 2 1,6 6 6 5 6 6 6 6 6 6 6 6,938
218,12,1-0 1-2 0-5 0-8 2-3 3-4 5-6 6-7 8-9 8-10 8-11,0,U,2,7,2 2 2 2 2 2 2 3 2 2 2 2,6 7 7 6 7 7 6 6 7 7 7 7,942
219,12,1-0 1-2 0-5 0-8 0-11 2-3 3-4 5-6 6-7 8-9 8-10,3951,S,1,7,1 1 1 1 2 1 1 2 1 1 1 1,6 7 7 6 7 7 5 6 7 7 7 7,1294
220,12,1-0 1-2 0-5 0-8 0-10 2-3 3-4 5-6 6-7 8-9 10-11,3967,S,1,6,1 1 1 1 1 1 1 2 1 1 1 1,6 5 6 5 5 5 5 6 5 5 5 5,1333
221,12,1-0 1-2 0-5 0-8 0-10 0-11 2-3 3-4 5-6 6-7 8-9,3563,S,1,7,1 1 2 1 2 1 1 1 1 2 1 1,6 7 7 6 7 7 6 6 7 7 7 7,1229
222,12,1-0 1-2 0-5 0-8 0-9 0-10 0-11 2-3 3-4 5-6 6-7,0,U,2,8,3 2 3 3 5 2 3 3 2 2 2 2,8 7 7 6 7 7 6 8 7 7 7 7,691
223,12,1-0 1-2 0-9 2-3 2-4 2-5 2-6 2-7 2-8 9-10 10-11,0,U,5,8,8 5 6 5 5 5 5 5 5 6 7 8,8 7 7 8 8 8 8 8 8 8 7 8,204
224,12,1-0 1-2 1-8 0-9 2-3 2-4 2-5 2-6 2-7 9-10 10-11,0,U,3,8,4 3 4 3 3 3 3 3 4 4 5 5,7 7 7 7 7 7 7 7 7 8 7 6,599
225,12,1-0 1-2 0-8 2-3 2-4 2-5 2-6 2-7 8-9 9-10 9-11,0,U,5,8,8 5 6 5 5 5 5 5 6 6 6 6,8 7 7 8 8 8 8 8 7 7 8 8,172
226,12,1-0 1-2 0-8 2-3 2-4 2-5 2-6 2-7 8-9 8-11 9-10,0,U,4,8,5 4 5 4 4 4 4 4 4 5 5 5,7 7 6 7 7 7 7 7 8 7 6 7,510
227,12,1-0 1-2 0-8 0-11 2-3 2-4 2-5 2-6 2-7 8-9 9-10,0,U,5,8,6 5 6 5 5 5 5 5 6 7 6 6,8 7 7 8 8 8 8 8 7 7 8 7,224
228,12,1-0 1-2 1-7 0-9 2-3 2-4 2-5 2-6 7-8 9-10 10-11,0,U,3,7,4 3 4 3 3 3 3 4 4 4 5 5,7 6 7 7 7 7 7 7 6 7 6 7,625
229,12,1-0 1-2 1-7 1-8 0-9 2-3 2-4 2-5 2-6 9-10 10-11,0,U,2,8,2 2 2 2 2 2 2 2 2 2 3 3,7 7 7 7 7 7 7 7 7 8 7 6,1121
230,12,1-0 1-2 1-7 0-8 2-3 2-4 2-5 2-6 8-9 9-10 9-11,0,U,3,7,4 3 4 3 3 3 3 4 4 5 4 4,7 7 7 7 7 7 7 7 7 6 7 7,597
231,12,1-0 1-2 1-7 0-8 2-3 2-4 2-5 2-6 8-9 8-11 9-10,0,U,2,8,3 2 3 2 2 2 2 3 2 2 3 2,7 7 7 7 7 7 7 6 8 7 6 7,1157
232,12,1-0 1-2 1-7 0-8 0-11 2-3 2-4 2-5 2-6 8-9 9-10,0,U,3,7,4 3 4 3 3 3 3 4 3 4 5 4,7 7 7 7 7 7 7 7 7 7 7 7,754
233,12,1-0 1-2 0-7 2-3 2-4 2-5 2-6 7-8 8-9 8-10 8-11,0,U,5,8,8 5 6 5 5 5 5 5 6 5 5 5,8 7 7 8 8 8 8 7 7 8 8 8,156
234,12,1-0 1-2 0-7 2-3 2-4 2-5 2-6 7-8 7-11 8-9 8-10,0,U,4,7,5 4 5 4 4 4 4 4 5 4 4 5,7 7 6 7 7 7 7 7 7 7 7 7,558
235,12,1-0 1-2 0-7 0-11 2-3 2-4 2-5 2-6 7-8 8-9 8-10,0,U,5,8,6 5 6 5 5 5 5 6 6 6 6 6,8 7 7 8 8 8 8 7 7 8 8 7,200
236,12,1-0 1-2 0-7 2-3 2-4 2-5 2-6 7-8 7-10 8-9 10-11,0,U,4,7,5 4 5 4 4 4 4 4 5 5 5 5,7 7 6 7 7 7 7 6 7 7 7 7,557
237,12,1-0 1-2 0-7 2-3 2-4 2-5 2-6 7-8 7-10 7-11 8-9,122,S,1,8,3 1 2 1 1 1 1 2 3 3 3 3,7 7 6 7 7 7 7 8 7 5 7 7,890
238,12,1-0 1-2 0-7 0-11 2-3 2-4 2-5 2-6 7-8 7-10 8-9,0,U,3,7,5 3 4 3 3 3 3 4 4 5 4 4,7 7 7 7 7 7 7 7 7 7 7 7,634
239,12,1-0 1-2 0-7 0-10 2-3 2-4 2-5 2-6 7-8 8-9 10-11,0,U,2,7,5 2 3 2 2 2 2 3 4 5 3 4,7 7 7 7 7 7 7 7 7 7 7 7,583
240,12,1-0 1-2 0-7 0-10 0-11 2-3 2-4 2-5 2-6 7-8 8-9,0,U,5,8,6 5 6 5 5 5 5 5 6 6 5 5,8 7 7 8 8 8 8 7 7 8 7 7,253
241,12,1-0 1-2 0-7 2-3 2-4 2-5 2-6 7-8 7-9 7-10 7-11,0,U,5,9,5 5 6 5 5 5 5 6 5 5 5 5,9 9 6 9 9 9 9 6 9 9 9 9,533
242,12,1-0 1-2 1-6 0-9 2-3 2-4 2-5 6-7 6-8 9-10 10-11,0,U,3,6,4 3 4 3 3 3 4 3 3 4 5 5,6 6 6 6 6 6 6 6 6 6 6 6,639
243,12,1-0 1-2 1-6 1-8 0-9 2-3 2-4 2-5 6-7 9-10 10-11,0,U,2,7,2 2 2 2 2 2 2 2 2 2 3 3,7 6 7 7 7 7 7 6 7 7 6 7,1216
244,12,1-0 1-2 1-6 0-8 2-3 2-4 2-5 6-7 8-9 9-10 9-11,0,U,3,7,4 3 4 3 3 3 4 4 4 5 4 4,7 6 7 7 7 7 7 6 7 6 7 7,612
245,12,1-0 1-2 1-6 0-8 2-3 2-4 2-5 6-7 8-9 8-11 9-10,0,U,2,7,3 2 3 2 2 2 3 3 2 2 3 2,7 6 7 7 7 7 7 6 7 6 6 6,1222
246,12,1-0 1-2 1-6 0-8 0-11 2-3 2-4 2-5 6-7 8-9 9-10,0,U,3,7,4 3 4 3 3 3 4 4 3 4 5 4,7 6 6 6 6 6 6 6 6 6 7 6,769
247,12,1-0 1-2 1-6 1-7 1-8 0-9 2-3 2-4 2-5 9-10 10-11,3643,S,1,8,1 1 2 1 1 1 2 2 2 1 1 1,7 7 7 7 7 7 7 7 7 8 7 6,1476
248,12,1-0 1-2 1-6 1-7 0-8 2-3 2-4 2-5 8-9 9-10 9-11,0,U,2,7,3 2 3 2 2 2 3 3 2 2 2 2,7 7 7 7 7 7 7 7 7 6 7 7,1180
249,12,1-0 1-2 1-6 1-7 0-8 2-3 2-4 2-5 8-9 8-11 9-10,3071,S,1,8,1 1 1 1 1 1 1 1 1 1 2 1,7 7 7 7 7 7 7 7 8 7 6 7,1592
250,12,1-0 1-2 1-6 1-7 0-8 0-11 2-3 2-4 2-5 8-9 9-10,314,S,1,7,2 1 2 1 1 1 2 2 1 2 2 2,7 7 7 7 7 7 7 7 7 7 7 7,1387
251,12,1-0 1-2 1-6 0-7 2-3 2-4 2-5 7-8 8-9 8-10 8-11,0,U,4,7,4 4 4 4 4 4 4 4 5 4 4 4,7 7 7 7 7 7 7 7 6 7 7 7,580
252,12,1-0 1-2 1-6 0-7 2-3 2-4 2-5 7-8 7-11 8-9 8-10,1722,S,1,7,3 1 2 1 1 1 2 1 2 1 1 2,7 7 7 7 7 7 6 7 7 7 7 6,1258
253,12,1-0 1-2 1-6 0-7 0-11 2-3 2-4 2-5 7-8 8-9 8-10,0,U,3,7,4 3 4 3 3 3 4 3 4 3 3 4,7 7 7 7 7 7 7 7 7 7 7 7,722
254,12,1-0 1-2 1-6 0-7 2-3 2-4 2-5 7-8 7-10 8-9 10-11,186,S,1,7,3 1 2 1 1 1 2 1 2 3 2 3,7 7 6 6 6 6 6 6 7 7 7 7,1270
255,12,1-0 1-2 1-6 0-7 2-3 2-4 2-5 7-8 7-10 7-11 8-9,4095,F,1,8,1 1 1 1 1 1 1 1 1 1 1 1,7 7 7 7 7 7 6 8 7 6 7 7,1465
256,12,1-0 1-2 1-6 0-7 0-11 2-3 2-4 2-5 7-8 7-10 8-9,186,S,1,7,2 1 2 1 1 1 2 1 2 2 2 2,7 7 7 7 7 7 7 7 7 7 7 7,1405
257,12,1-0 1-2 1-6 0-7 0-10 2-3 2-4 2-5 7-8 8-9 10-11,186,S,1,7,2 1 2 1 1 1 2 1 2 2 2 2,7 7 7 7 7 7 7 7 7 6 7 6,1281
258,12,1-0 1-2 1-6 0-7 0-10 0-11 2-3 2-4 2-5 7-8 8-9,0,U,3,7,4 3 4 3 3 3 4 3 4 4 3 3,7 7 7 7 7 7 7 7 7 7 7 7,851
259,12,1-0 1-2 1-6 0-7 2-3 2-4 2-5 7-8 7-9 7-10 7-11,0,U,3,9,3 3 4 3 3 3 4 4 3 3 3 3,8 9 8 8 8 8 8 7 9 9 9 9,817
